src,dst
10033,20687
10034,26453
10035,29845
10036,12083
10036,13727
10036,29666
10037,16506
10037,21902
10037,30461
10038,19752
10038,28495
10038,30965
10039,14161
10039,31530
10040,30019
10040,30252
10040,33361
10041,21434
10041,21999
10041,28381
10041,29648
10042,11406
10042,15641
10042,16221
10043,15045
10044,23599
10044,26198
10044,27055
10045,26110
10045,27451
10045,31678
10046,31830
10046,32803
10047,26491
10048,10262
10048,10336
10048,10904
10048,12276
10048,26068
10049,28298
10049,29696
10050,17480
10050,28538
10051,14185
10051,18359
10051,19824
10052,22280
10052,22999
10052,25665
10052,26050
10052,31351
10053,10626
10053,16772
10053,17362
10054,17611
10054,18727
10055,21887
10055,30955
10056,13655
10056,25024
10056,26164
10057,10585
10057,18285
10057,26994
10058,18802
10058,23456
10058,30427
10059,29593
10060,18250
10060,18810
10060,21353
10061,21836
10061,22429
10061,23038
10061,28453
10062,18539
10062,30498
10063,22815
10063,28651
10063,30521
10064,23848
10065,16543
10065,17563
10065,27775
10065,32430
10066,13351
10066,22137
10066,33096
10067,13901
10067,16984
10067,31329
10068,12834
10068,16356
10068,27111
10068,31571
10068,33184
10069,19413
10069,22926
10070,10215
10070,20586
10070,21171
10070,26253
10070,28761
10071,22755
10071,31915
10072,12065
10072,16003
10072,26644
10073,16843
10073,20677
10074,15601
10074,26513
10075,20936
10075,21307
10076,16482
10076,30584
10077,20258
10077,31009
10077,33038
10078,20136
10078,28163
10079,11391
10079,19657
10079,28435
10080,26929
10080,32533
10081,14558
10081,27771
10082,25801
10082,29678
10082,30495
10083,12340
10083,17456
10084,12792
10084,21901
10084,26395
10085,18335
10086,27684
10086,31503
10086,31728
10086,32174
10087,19000
10087,29875
10088,13882
10088,14236
10088,18872
10089,15980
10089,19567
10089,27089
10089,31198
10090,12726
10090,14093
10090,17897
10090,18396
10091,10351
10091,13701
10092,25153
10092,28349
10092,29225
10092,32059
10093,24842
10093,25606
10093,25975
10094,11051
10094,19300
10094,22533
10095,19226
10095,25039
10096,11518
10096,19493
10096,20318
10097,11826
10097,24351
10097,30628
10098,15380
10098,20108
10099,19728
10099,29808
10100,11867
10100,21530
10100,31793
10101,19126
10101,20890
10102,25963
10102,29517
10103,21952
10103,29179
10103,31732
10104,17791
10104,30851
10105,10831
10105,14723
10105,17679
10105,28974
10106,15505
10107,19062
10107,27560
10108,18795
10108,21962
10108,29639
10109,11400
10109,29619
10110,20798
10110,31836
10111,29819
10111,30995
10112,10419
10112,27284
10112,27765
10113,18486
10113,22984
10113,28615
10114,19884
10114,26494
10115,14822
10115,15928
10115,22035
10115,23093
10116,10291
10116,24956
10116,26303
10116,31038
10117,14657
10117,18766
10117,31945
10118,11763
10118,16414
10118,23941
10118,25303
10118,32509
10119,10945
10119,18564
10120,27531
10121,31490
10122,12186
10122,13118
10122,19937
10122,25538
10122,27693
10123,20788
10123,27628
10123,31876
10123,32081
10124,17947
10124,24474
10124,29663
10125,12057
10125,23686
10125,32938
10126,10280
10126,10496
10127,18165
10127,20583
10127,27338
10128,28843
10128,31191
10129,11567
10129,19574
10129,27019
10129,27574
10129,28626
10130,11454
10130,19084
10130,22110
10130,30652
10130,31342
10131,17530
10131,22457
10131,31816
10133,19358
10133,21716
10133,26777
10133,28777
10134,21002
10134,23479
10134,24597
10135,12721
10135,17942
10135,19556
10135,20323
10136,10673
10136,15358
10136,27825
10136,29309
10137,10478
10137,25998
10138,22759
10138,24690
10139,17573
10139,18908
10139,20527
10139,24953
10140,14856
10140,23506
10141,16046
10141,18572
10141,31220
10142,21092
10142,21817
10142,27932
10142,29236
10144,22801
10144,22877
10145,26296
10146,26250
10146,29788
10147,19854
10147,21425
10147,22503
10147,27260
10147,27670
10148,12662
10148,14664
10148,31006
10148,32954
10149,17311
10149,27450
10150,19478
10150,25676
10151,13524
10151,14365
10151,18155
10152,17372
10152,32964
10153,11061
10153,16211
10153,24997
10154,26867
10155,12680
10155,21123
10155,28554
10156,21801
10156,30828
10157,14625
10157,29923
10158,10267
10158,25673
10158,26998
10159,17478
10159,22232
10159,30474
10159,32169
10160,24626
10160,26316
10161,10784
10161,20153
10162,24562
10163,14931
10164,24336
10164,25053
10165,19740
10165,24406
10165,29614
10165,31014
10166,13141
10166,19457
10166,21343
10166,26042
10166,29209
10167,15893
10167,18618
10167,23690
10168,23303
10168,26830
10168,30946
10169,14928
10169,25120
10169,28908
10170,12457
10170,23906
10171,14081
10171,16135
10171,29412
10172,14271
10172,18882
10172,24945
10173,18247
10173,32580
10174,27709
10174,31103
10174,31769
10176,28263
10177,11317
10177,14547
10177,18856
10178,17237
10178,21083
10178,22761
10178,31803
10178,33334
10179,15607
10179,20059
10179,32106
10180,11691
10180,30011
10181,14783
10181,16577
10181,26294
10182,17146
10182,28486
10182,32987
10183,27902
10183,28890
10183,32373
10184,14251
10185,18324
10186,29940
10187,12242
10187,30354
10187,31970
10187,32020
10188,12110
10188,13163
10188,29816
10189,15653
10189,27788
10190,11100
10190,17434
10190,18306
10190,23850
10191,10912
10191,11088
10191,19353
10191,23525
10191,24113
10192,11500
10192,14959
10193,11354
10193,16674
10194,30772
10195,21551
10195,28180
10196,14636
10196,17153
10196,28856
10197,12729
10197,15012
10197,24804
10197,31602
10198,14512
10198,15068
10198,19539
10199,16505
10199,19116
10199,21625
10199,26043
10200,17994
10200,26403
10200,30944
10201,13188
10201,17440
10201,28068
10202,21860
10202,25934
10202,30136
10203,20342
10203,21149
10203,28653
10204,11476
10204,14332
10204,29544
10205,16520
10205,32117
10206,12255
10206,17506
10206,32624
10207,20203
10207,32134
10208,20388
10208,25079
10209,11934
10209,19688
10209,23767
10210,22325
10211,13892
10211,21735
10212,16993
10212,19627
10212,23328
10213,19511
10213,26147
10213,29107
10214,20122
10214,26076
10214,31433
10215,25749
10215,26253
10215,27028
10215,27158
10216,22276
10216,28160
10217,18691
10217,19030
10217,20970
10217,31785
10218,14937
10218,15624
10219,10778
10219,31215
10219,32802
10220,11434
10220,14007
10220,15610
10220,20217
10221,20115
10221,22353
10222,13922
10222,13943
10222,17267
10222,22885
10222,28242
10223,10318
10223,11920
10225,25966
10225,26226
10225,33112
10226,11575
10226,22397
10227,13504
10227,19395
10227,22838
10227,36515
10227,36782
10228,10752
10228,19376
10229,16796
10229,22996
10229,28976
10230,19737
10230,23102
10231,13293
10231,14025
10231,32897
10232,11699
10232,16364
10232,24859
10233,12683
10233,26258
10233,30271
10234,13448
10234,13954
10234,18855
10234,25539
10234,25742
10235,26709
10235,28924
10235,32219
10236,10237
10236,18214
10236,33142
10237,18214
10238,18590
10238,26770
10239,14867
10239,22751
10239,22773
10239,27418
10240,11814
10240,12702
10240,14373
10240,18517
10241,25192
10241,26314
10242,14100
10242,18426
10242,18440
10243,16022
10243,27799
10243,27990
10243,28498
10244,16783
10244,19001
10244,28931
10245,10474
10245,16539
10245,19272
10245,32010
10246,21663
10246,22776
10246,22962
10247,25847
10248,25588
10248,25765
10249,10994
10249,16519
10249,19219
10249,26881
10250,12889
10250,12917
10250,14280
10251,10837
10251,11253
10251,25528
10251,26986
10252,11025
10252,16309
10252,18660
10252,25517
10253,13404
10253,14509
10253,14964
10253,18450
10253,29165
10254,14262
10254,27682
10254,31709
10255,12112
10255,18931
10255,31582
10255,31660
10256,11105
10256,18940
10256,22199
10256,29896
10257,26414
10257,32474
10258,12300
10258,28183
10258,32405
10259,17095
10259,17376
10259,30533
10259,30599
10259,31533
10260,11971
10260,19913
10260,28697
10260,28981
10261,21358
10261,32547
10262,22250
10262,26068
10263,23561
10263,26791
10263,32520
10264,16275
10264,26235
10264,26480
10264,29054
10264,30953
10265,14058
10265,23985
10265,31224
10266,20106
10266,27879
10266,29089
10266,29616
10267,26998
10268,27054
10268,30711
10268,30840
10269,14105
10269,23261
10270,10308
10270,12137
10270,14562
10270,21342
10270,26692
10271,11511
10271,12779
10271,26196
10272,21686
10273,18485
10273,18954
10274,11040
10274,16375
10274,24428
10275,21242
10275,24262
10275,32308
10276,13226
10276,33169
10277,12359
10277,15020
10277,19936
10277,21598
10278,12934
10278,24037
10278,24938
10279,20753
10279,29739
10279,31732
10280,10496
10280,13142
10280,25000
10281,16242
10281,25281
10282,17973
10282,24055
10282,29989
10283,24232
10283,32584
10284,24296
10284,29075
10284,29577
10285,14034
10285,19237
10285,25837
10286,11479
10286,12567
10286,13275
10286,16278
10287,15540
10287,32684
10288,13623
10288,16504
10288,18484
10289,14939
10290,17210
10290,28836
10291,16352
10291,26303
10291,32595
10292,22198
10292,23863
10293,10872
10293,21241
10293,30971
10294,26030
10294,31351
10295,23549
10295,29604
10296,24853
10297,27122
10298,29729
10299,12882
10299,17329
10299,18797
10299,22057
10299,23234
10300,19739
10300,25635
10300,31239
10301,21135
10301,29130
10301,32864
10302,15271
10302,25733
10302,30845
10303,11728
10303,13008
10303,17408
10304,17407
10305,14371
10306,26010
10306,32330
10307,13543
10307,22118
10307,32442
10308,12137
10308,14562
10308,21342
10309,19318
10309,21206
10310,11374
10310,15051
10310,15337
10311,27150
10312,22448
10313,11807
10313,16250
10313,18425
10313,21690
10314,14088
10314,16830
10314,20048
10315,18790
10315,23552
10316,18078
10316,18470
10316,28351
10316,28914
10317,18410
10318,11920
10318,27549
10319,11986
10319,29852
10319,33124
10320,18683
10320,21008
10320,28959
10321,25224
10321,29767
10321,31253
10321,32262
10321,32470
10322,24489
10323,13967
10323,29140
10323,34578
10323,34971
10324,27299
10324,28464
10325,13766
10325,15437
10325,24939
10326,15932
10326,29421
10327,14606
10327,18255
10327,19433
10327,21897
10328,22960
10328,28025
10329,20041
10329,21657
10329,30870
10330,16852
10330,24007
10330,25377
10331,23896
10331,31417
10332,19031
10332,20744
10332,22164
10332,22427
10333,11528
10333,16909
10333,23683
10334,19793
10334,21720
10334,23444
10334,25535
10334,29691
10336,10904
10336,12276
10337,13383
10337,19592
10337,24147
10338,18545
10338,18622
10339,30748
10340,19070
10340,28733
10340,28805
10341,17239
10341,22919
10341,31963
10342,25988
10342,28076
10342,32188
10343,14833
10343,26055
10343,28728
10344,15327
10344,29513
10344,32345
10345,26661
10345,28502
10345,31127
10346,17431
10347,20455
10348,12445
10348,20490
10348,20847
10348,30743
10348,31624
10349,11190
10349,16422
10349,22104
10349,24931
10350,17165
10350,32133
10351,13701
10351,13984
10352,17668
10353,18170
10353,26976
10353,29701
10354,16044
10354,17601
10354,24351
10355,11037
10355,17446
10355,21760
10355,26143
10355,31025
10355,32398
10356,12166
10356,15065
10356,19297
10356,22012
10356,23322
10356,32867
10357,20503
10357,25833
10357,32060
10358,13940
10358,15110
10358,21906
10359,18558
10360,18885
10360,20994
10361,22224
10361,23172
10362,16161
10362,21938
10363,28367
10364,10686
10364,21646
10364,30912
10365,31053
10366,30489
10366,30845
10368,16830
10368,20048
10368,22956
10369,10427
10369,11106
10369,16097
10369,18514
10370,14298
10370,15154
10370,21678
10370,29342
10370,31304
10371,18388
10371,30396
10372,17167
10372,24654
10372,26246
10373,11415
10373,15732
10373,28354
10373,31608
10374,22822
10374,24179
10374,26295
10375,11726
10375,24924
10375,32115
10376,23975
10377,10710
10377,16226
10377,24369
10377,30902
10377,32701
10377,33250
10378,12488
10378,22014
10378,29762
10379,24872
10380,26801
10380,30191
10380,30292
10381,16154
10381,18412
10382,29894
10383,23529
10383,30644
10384,10473
10384,14303
10384,31576
10385,10972
10386,13953
10386,14073
10386,19943
10386,20509
10386,21991
10387,18977
10387,27511
10388,21964
10388,24634
10388,27377
10389,13238
10389,20312
10389,21572
10389,28867
10389,30618
10390,23936
10390,25783
10391,13459
10391,31299
10392,13742
10392,31369
10393,11063
10393,26463
10394,16145
10394,19630
10394,27970
10395,19471
10395,23401
10395,26371
10396,27901
10397,24697
10397,29220
10398,11086
10398,11698
10398,26738
10399,15308
10399,21682
10399,31314
10400,10425
10400,11417
10400,13261
10400,28019
10401,22636
10401,29538
10402,19500
10402,24591
10402,29384
10403,12302
10403,19002
10403,22909
10403,28482
10404,12731
10404,15716
10404,18329
10404,32885
10405,16808
10405,24883
10405,29502
10405,35029
10406,10993
10406,22226
10406,23141
10407,16094
10407,22595
10407,23168
10408,12096
10408,26062
10408,28069
10409,16455
10409,18942
10410,22702
10410,29498
10411,27798
10411,29473
10411,30220
10411,30507
10412,11801
10412,18304
10412,29137
10413,12935
10413,17128
10413,18025
10413,21549
10413,26420
10414,20067
10414,27053
10415,14744
10415,22434
10415,29671
10416,13154
10416,22657
10416,28881
10418,25907
10418,26666
10419,20843
10419,27284
10419,27765
10419,32084
10420,19619
10420,28605
10421,11439
10421,18303
10422,23206
10422,25108
10422,26596
10423,16451
10424,22486
10425,11417
10425,13261
10425,15027
10425,17433
10425,28019
10426,21144
10426,25329
10427,17455
10427,18514
10427,21087
10427,29934
10428,23203
10429,14345
10430,30975
10431,16287
10431,21189
10432,29921
10432,30318
10433,10934
10433,17285
10433,26382
10434,23732
10434,32717
10435,24804
10435,27465
10436,14617
10436,16669
10437,12151
10437,12915
10437,17579
10438,28312
10439,20991
10439,22645
10439,28669
10439,32184
10440,12272
10440,22633
10440,31642
10441,11945
10441,21940
10441,26754
10441,27752
10442,14645
10442,28034
10443,20379
10443,22243
10444,20142
10444,31570
10445,12719
10445,22805
10446,12329
10446,15688
10446,23182
10446,33366
10447,23357
10447,26482
10447,27025
10447,32266
10447,32884
10448,25760
10448,33464
10449,11470
10449,23052
10449,23778
10449,28760
10450,11332
10450,16437
10451,28494
10451,30194
10452,12345
10452,20736
10453,10851
10453,21662
10453,32619
10454,12495
10454,25017
10454,26975
10455,16432
10455,22009
10456,11168
10456,19632
10456,24589
10456,27070
10457,21416
10457,32375
10458,13860
10458,14383
10458,17297
10459,16641
10459,19174
10459,25650
10460,12991
10460,21581
10460,22121
10460,27722
10460,32183
10460,32847
10461,10667
10461,19463
10461,24366
10462,16064
10462,17134
10462,29943
10462,30981
10463,16959
10463,23199
10464,10555
10464,23678
10465,17518
10465,18442
10465,21249
10466,17536
10466,26979
10466,31812
10467,17475
10467,21040
10467,28391
10467,30087
10468,25318
10468,32922
10470,30337
10470,32603
10471,16476
10471,26961
10472,15604
10472,26131
10473,14303
10473,31576
10474,16539
10474,19272
10476,25964
10476,31718
10476,33301
10477,15533
10477,23201
10477,28621
10478,25998
10478,32282
10479,10680
10479,17181
10479,24144
10479,29038
10480,10613
10480,24155
10480,28248
10482,12704
10482,19337
10482,19789
10482,29688
10483,14808
10483,22068
10483,23570
10484,16744
10484,21614
10484,26773
10484,29765
10485,17042
10485,29807
10486,11431
10486,28813
10487,11182
10488,20767
10489,26699
10490,11297
10490,31110
10491,17272
10491,21242
10491,32308
10492,11679
10492,15334
10492,22922
10493,26150
10493,31368
10494,28543
10494,29742
10494,31666
10495,12453
10495,13314
10495,20725
10496,23680
10496,26988
10497,20267
10497,25086
10497,26815
10498,12254
10498,16031
10499,10947
10499,19512
10499,33210
10500,15603
10501,24410
10501,24539
10502,17387
10502,21713
10503,21626
10503,29910
10503,31844
10504,10642
10504,21658
10505,16902
10505,18216
10505,26239
10506,16057
10506,23730
10506,28036
10507,20274
10507,22716
10508,14035
10508,16574
10509,14132
10509,18637
10509,25794
10509,32594
10510,11129
10510,28970
10511,17703
10511,18035
10511,25312
10512,13272
10512,22494
10512,24336
10513,33023
10514,20507
10514,30250
10514,30656
10515,17480
10515,28538
10515,28921
10516,16064
10516,29943
10516,31575
10517,17983
10517,20244
10517,23300
10518,11390
10518,11616
10518,19309
10518,22906
10519,15196
10519,25568
10520,12237
10520,28509
10521,13571
10521,16142
10521,26012
10521,26523
10522,12016
10523,20093
10524,22330
10524,30867
10525,17568
10525,29198
10525,32091
10526,13896
10526,14567
10526,30709
10527,20705
10527,33212
10528,13993
10528,17437
10530,14677
10530,18414
10530,20326
10531,11066
10531,15844
10531,29261
10532,11351
10532,23398
10532,30539
10533,10706
10533,14058
10533,15049
10534,28372
10535,11744
10535,15473
10535,15637
10535,31402
10536,23338
10536,24073
10536,24778
10536,29743
10537,14658
10537,22186
10537,26588
10537,28617
10538,17646
10538,21293
10538,25875
10539,14215
10539,14377
10539,15617
10540,15769
10541,12526
10541,14021
10541,32528
10542,16319
10542,17783
10542,27392
10542,31922
10543,29542
10544,11229
10544,14839
10544,21540
10545,12273
10545,25393
10545,26848
10545,26854
10545,29406
10546,12880
10546,27874
10546,30053
10546,32283
10547,20152
10548,20082
10548,20480
10548,25351
10549,14518
10549,31259
10549,31279
10549,32951
10550,14533
10550,16273
10550,31805
10550,33224
10551,13498
10551,18957
10551,31219
10551,33194
10552,15270
10552,15724
10552,26922
10553,13705
10553,16472
10553,24413
10553,29004
10554,22113
10554,27317
10554,27957
10555,18522
10555,23473
10555,31757
10555,32391
10556,28969
10557,18843
10557,20282
10558,12355
10558,15332
10558,23872
10558,24885
10559,13691
10559,19061
10559,20494
10560,15309
10560,21557
10560,23269
10560,24769
10561,19317
10561,32481
10562,11092
10562,15375
10562,15985
10562,21674
10562,30954
10563,10828
10563,11227
10563,15340
10563,21477
10564,14214
10564,19962
10564,25510
10565,18922
10565,21209
10565,23729
10565,31155
10566,13732
10566,16266
10566,18980
10567,11362
10567,16907
10567,28101
10568,13276
10568,22351
10569,11236
10569,16809
10569,17904
10569,21886
10570,24493
10570,30235
10571,16631
10572,11207
10572,24958
10572,27111
10572,33184
10573,13222
10573,18724
10573,29819
10574,11641
10574,23192
10574,29956
10575,11344
10575,13250
10575,16120
10575,29966
10576,18639
10577,21259
10577,23031
10577,23666
10577,24108
10577,27955
10577,28887
10577,32165
10577,32965
10578,26489
10578,31901
10579,15830
10579,17222
10580,16193
10580,28521
10580,32326
10581,21795
10581,22369
10582,11937
10582,16306
10582,19294
10583,23321
10583,27241
10583,27766
10584,17159
10584,22390
10585,26425
10585,26994
10586,14702
10586,15050
10586,20288
10586,28355
10587,31140
10588,17821
10588,25281
10589,13955
10589,24683
10589,28551
10590,24949
10590,25278
10590,30025
10591,10652
10591,12182
10591,17365
10591,18166
10592,14947
10592,17966
10592,24180
10592,27603
10593,15267
10593,26388
10594,15642
10594,25659
10594,31207
10595,11077
10595,18380
10595,19612
10596,19948
10596,24485
10596,30569
10596,30776
10597,15094
10597,21846
10597,22800
10598,28846
10599,28341
10599,29212
10599,32713
10600,11368
10600,17682
10600,21442
10601,11067
10601,27420
10601,30423
10602,13487
10603,14011
10603,15781
10603,22412
10603,30558
10604,16001
10605,14192
10605,19646
10605,32147
10606,24798
10606,28313
10606,32112
10607,11188
10607,14431
10607,19803
10607,24364
10607,28581
10608,24482
10608,32968
10609,12205
10609,20998
10609,25723
10610,29518
10610,30563
10611,14366
10611,31504
10611,31572
10612,26778
10612,28554
10613,13791
10613,25662
10614,26435
10614,27579
10616,24773
10617,15536
10617,20436
10617,24462
10617,29321
10618,13019
10618,29349
10618,30092
10618,30838
10618,32144
10619,16848
10619,17248
10619,26387
10619,28310
10620,14794
10620,26605
10621,11787
10622,11922
10622,27276
10622,31860
10623,13269
10623,30107
10623,30904
10624,11952
10625,14355
10625,16500
10625,26102
10626,16772
10626,26879
10627,18786
10627,26825
10627,27826
10627,30363
10627,31461
10628,13580
10628,20839
10628,25007
